population,men,women,white,black,hispanic,asian,native,average_income,poverty,employed,unemployed,winning_party
53899.0,52.0,48.0,80.8,1.7,11.8,1.1,1.3,54325.0,13.6,37.85,7.9,2
847834.0,49.48,50.52,46.1,1.6,42.3,7.0,0.3,81972.0,10.3,48.38,6.6,2
847834.0,49.48,50.52,46.1,1.6,42.3,7.0,0.3,81972.0,10.3,48.38,6.6,1
212605.0,48.74,51.26,47.5,2.2,31.4,13.6,0.3,61621.0,19.4,45.13,7.2,2
212605.0,48.74,51.26,47.5,2.2,31.4,13.6,0.3,61621.0,19.4,45.13,7.2,1
74644.0,51.02,48.98,56.3,3.2,27.4,6.3,1.0,51776.0,18.5,37.29,9.9,2
45057.0,49.48,50.52,82.0,0.6,11.5,1.2,0.9,54800.0,12.8,37.11,7.1,2
21479.0,51.94,48.06,36.3,0.9,58.4,1.5,1.1,56481.0,14.0,44.09,5.9,2
1123678.0,48.83,51.17,44.9,8.3,25.3,15.8,0.2,88456.0,9.8,47.65,6.9,2
1123678.0,48.83,51.17,44.9,8.3,25.3,15.8,0.2,88456.0,9.8,47.65,6.9,1
27442.0,54.69,45.31,62.8,1.8,19.2,2.7,7.2,41287.0,23.2,31.86,9.5,2
185015.0,49.89,50.11,78.5,0.9,12.6,4.2,0.6,74885.0,9.8,43.44,8.1,2
9257.0,51.33,48.67,89.9,0.9,6.1,0.9,0.1,68534.0,6.8,56.69,3.2,2
9257.0,51.33,48.67,89.9,0.9,6.1,0.9,0.1,68534.0,6.8,56.69,3.2,1
8147.0,50.13,49.87,43.9,0.3,53.4,0.1,1.5,35657.0,21.1,35.58,9.4,2
3628.0,53.97,46.03,32.1,0.4,63.8,1.5,0.1,29000.0,29.6,34.23,9.1,2
3628.0,53.97,46.03,32.1,0.4,63.8,1.5,0.1,29000.0,29.6,34.23,9.1,1
5514.0,68.04,31.96,62.4,4.3,30.7,0.4,1.1,35292.0,24.6,31.68,21.4,2
4505.0,48.83,51.17,89.7,2.5,4.6,0.0,1.0,41330.0,15.7,30.83,8.7,2
30217.0,50.37,49.63,81.6,0.6,15.0,0.8,0.9,42487.0,16.5,37.1,8.5,2
678467.0,50.02,49.98,53.6,9.2,30.5,3.5,0.5,60098.0,15.1,55.13,4.5,2
678467.0,50.02,49.98,53.6,9.2,30.5,3.5,0.5,60098.0,15.1,55.13,4.5,1
1736.0,54.49,45.51,91.3,0.0,4.6,0.0,0.8,40352.0,14.1,45.91,0.4,2
320940.0,49.79,50.21,83.3,1.1,8.3,4.4,0.1,111154.0,3.6,52.85,3.3,2
53726.0,53.16,46.84,67.3,0.8,29.6,0.9,0.4,83803.0,7.7,62.29,2.7,2
53726.0,53.16,46.84,67.3,0.8,29.6,0.9,0.4,83803.0,7.7,62.29,2.7,1
487850.0,50.39,49.61,51.1,3.0,39.3,3.8,0.5,64087.0,12.2,50.52,5.1,2
487850.0,50.39,49.61,51.1,3.0,39.3,3.8,0.5,64087.0,12.2,50.52,5.1,1
24553.0,50.67,49.33,89.4,0.6,6.5,0.6,0.5,92849.0,4.8,53.3,3.6,2
674826.0,50.4,49.6,69.9,5.8,16.5,2.7,0.4,62535.0,11.1,45.09,6.8,2
46601.0,58.1,41.9,79.5,4.5,13.0,0.7,1.0,44712.0,15.8,30.91,6.2,2
57945.0,50.62,49.38,68.6,0.4,28.1,0.8,0.5,66503.0,9.6,52.48,5.4,2
57945.0,50.62,49.38,68.6,0.4,28.1,0.8,0.5,66503.0,9.6,52.48,5.4,1
5793.0,53.65,46.35,86.2,0.6,9.2,0.3,1.3,72544.0,5.6,58.67,3.3,2
5793.0,53.65,46.35,86.2,0.6,9.2,0.3,1.3,72544.0,5.6,58.67,3.3,1
14793.0,54.06,45.94,86.9,0.4,8.1,1.9,0.0,66489.0,13.1,59.68,4.6,2
16215.0,54.24,45.76,87.4,0.3,9.1,0.5,0.8,52651.0,14.1,58.15,7.3,2
16215.0,54.24,45.76,87.4,0.3,9.1,0.5,0.8,52651.0,14.1,58.15,7.3,1
820.0,46.83,53.17,90.9,0.0,6.0,0.0,1.6,53056.0,12.0,48.66,4.1,2
6498.0,49.71,50.29,64.2,0.2,34.7,0.1,0.3,35801.0,14.8,37.06,7.9,2
1372.0,49.27,50.73,74.9,0.0,24.4,0.0,0.4,45994.0,12.8,51.53,1.8,2
16345.0,49.46,50.54,48.6,1.6,45.8,1.0,1.3,36315.0,27.8,40.34,9.9,2
564029.0,49.76,50.24,78.7,1.0,15.2,2.7,0.4,75170.0,7.8,54.22,4.3,2
564029.0,49.76,50.24,78.7,1.0,15.2,2.7,0.4,75170.0,7.8,54.22,4.3,1
1368.0,50.22,49.78,88.0,0.6,4.4,0.0,0.0,39250.0,10.6,46.2,3.1,2
7846.0,55.98,44.02,76.3,3.2,19.2,0.4,0.1,45881.0,11.5,46.29,5.3,2
7481.0,54.52,45.48,64.3,0.1,33.9,0.6,0.0,46176.0,12.8,55.93,5.7,2
7481.0,54.52,45.48,64.3,0.1,33.9,0.6,0.0,46176.0,12.8,55.93,5.7,1
54469.0,50.35,49.65,79.0,0.5,12.6,0.6,5.2,62533.0,9.6,53.58,4.4,2
54469.0,50.35,49.65,79.0,0.5,12.6,0.6,5.2,62533.0,9.6,53.58,4.4,1
330976.0,49.83,50.17,83.2,0.9,11.2,2.0,0.5,64980.0,12.4,52.2,5.3,2
330976.0,49.83,50.17,83.2,0.9,11.2,2.0,0.5,64980.0,12.4,52.2,5.3,1
14151.0,51.75,48.25,52.7,0.8,42.4,0.8,2.1,40586.0,17.0,42.75,7.8,2
5520.0,63.8,36.2,66.4,9.0,22.7,0.2,1.0,44725.0,14.0,26.32,3.7,2
21885.0,53.57,46.43,78.1,1.1,15.5,1.0,0.7,44876.0,16.8,47.48,6.2,2
148798.0,49.38,50.62,81.8,0.7,14.2,0.7,0.6,51971.0,16.0,46.32,8.0,2
626612.0,49.34,50.66,61.3,10.2,18.9,5.6,0.3,69553.0,9.9,52.75,5.2,2
626612.0,49.34,50.66,61.3,10.2,18.9,5.6,0.3,69553.0,9.9,52.75,5.2,1
834.0,51.92,48.08,83.8,1.6,12.6,0.4,0.0,50385.0,12.0,45.2,1.6,2
13056.0,51.87,48.13,81.4,1.0,14.9,0.1,0.5,53010.0,10.1,48.81,3.6,2
25770.0,49.14,50.86,73.1,0.2,12.2,0.1,11.8,45645.0,16.8,43.69,5.9,2
40908.0,49.34,50.66,76.2,0.4,20.5,0.7,0.5,44865.0,17.8,41.67,8.0,2
28123.0,49.77,50.23,59.2,2.9,35.8,0.5,0.3,51456.0,9.3,47.22,4.5,2
18325.0,48.88,51.12,54.5,0.7,41.5,1.0,0.5,35051.0,22.9,39.17,9.3,2
4653.0,47.24,52.76,92.5,0.0,5.7,0.5,0.3,61333.0,10.4,49.75,5.9,2
4653.0,47.24,52.76,92.5,0.0,5.7,0.5,0.3,61333.0,10.4,49.75,5.9,1
16900.0,52.87,47.13,89.7,0.1,5.9,1.0,1.1,61644.0,6.6,53.51,4.6,2
4327.0,51.98,48.02,77.4,0.2,20.1,0.4,0.3,50076.0,8.1,48.62,2.0,2
17747.0,52.76,47.24,85.7,1.2,9.8,1.4,0.2,67755.0,7.1,64.43,4.3,2
17747.0,52.76,47.24,85.7,1.2,9.8,1.4,0.2,67755.0,7.1,64.43,4.3,1
12592.0,50.83,49.17,76.7,1.1,18.3,0.7,2.1,48016.0,11.6,45.24,5.4,2
12084.0,50.57,49.43,60.0,0.4,37.2,0.6,0.2,41740.0,18.3,44.46,8.4,2
163368.0,49.17,50.83,52.4,1.6,42.7,0.7,0.5,42386.0,19.8,40.5,9.3,2
163368.0,49.17,50.83,52.4,1.6,42.7,0.7,0.5,42386.0,19.8,40.5,9.3,1
6557.0,50.71,49.29,88.3,0.3,9.9,0.1,0.1,57991.0,11.8,46.68,6.3,2
11430.0,50.12,49.88,52.2,0.3,44.6,0.2,1.7,38534.0,18.1,41.16,8.8,2
24359.0,52.03,47.97,89.8,0.8,6.9,1.1,0.5,67472.0,10.7,59.75,3.1,2
24359.0,52.03,47.97,89.8,0.8,6.9,1.1,0.5,67472.0,10.7,59.75,3.1,1
6338.0,49.56,50.44,58.3,0.0,37.0,1.1,1.0,34765.0,21.0,38.89,7.7,2
6338.0,49.56,50.44,58.3,0.0,37.0,1.1,1.0,34765.0,21.0,38.89,7.7,1
569.0,52.9,47.1,86.1,0.0,13.4,0.0,0.5,46397.0,3.3,53.6,9.8,2
569.0,52.9,47.1,86.1,0.0,13.4,0.0,0.5,46397.0,3.3,53.6,9.8,1
7804.0,53.18,46.82,86.9,0.2,9.9,1.0,0.4,62243.0,10.5,60.81,3.8,2
7804.0,53.18,46.82,86.9,0.2,9.9,1.0,0.4,62243.0,10.5,60.81,3.8,1
2357.0,49.89,50.11,82.5,1.3,11.2,1.5,0.5,49583.0,17.0,42.09,6.8,2
29722.0,54.57,45.43,81.9,0.9,14.0,0.4,0.3,73538.0,10.3,65.13,3.3,2
29722.0,54.57,45.43,81.9,0.9,14.0,0.4,0.3,73538.0,10.3,65.13,3.3,1
3581.0,48.37,51.63,85.7,1.5,10.5,0.0,1.1,35898.0,19.5,46.22,4.5,2
23769.0,50.17,49.83,89.5,0.7,6.2,1.0,0.4,66809.0,7.5,49.16,6.7,2
4809.0,51.67,48.33,87.8,0.9,9.6,0.5,0.3,51458.0,9.9,46.02,4.2,2
285729.0,50.32,49.68,66.4,1.0,29.0,1.3,0.4,66489.0,11.2,48.84,5.3,2
10109.0,49.56,50.44,75.7,0.5,22.6,0.0,0.3,44668.0,14.3,48.87,2.4,2
64283.0,49.66,50.34,77.6,1.0,12.1,6.4,0.3,85639.0,5.2,54.4,4.0,2
64283.0,49.66,50.34,77.6,1.0,12.1,6.4,0.3,85639.0,5.2,54.4,4.0,1
5806.0,64.88,35.12,60.8,6.1,32.0,0.4,0.5,32500.0,24.5,23.6,9.3,2
316782.0,50.23,49.77,78.2,0.8,13.8,4.5,0.2,75669.0,13.1,53.96,5.2,2
316782.0,50.23,49.77,78.2,0.8,13.8,4.5,0.2,75669.0,13.1,53.96,5.2,1
18818.0,53.44,46.56,85.3,1.6,10.1,0.8,0.4,53762.0,9.6,44.53,2.5,2
18818.0,53.44,46.56,85.3,1.6,10.1,0.8,0.4,53762.0,9.6,44.53,2.5,1
2127.0,51.06,48.94,80.0,0.0,14.9,3.1,0.0,54907.0,11.8,43.77,8.1,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
151596.0,50.24,49.76,85.4,2.9,5.2,4.4,0.0,81312.0,6.5,53.18,5.8,2
151596.0,50.24,49.76,85.4,2.9,5.2,4.4,0.0,81312.0,6.5,53.18,5.8,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
897417.0,48.55,51.45,62.5,12.8,17.3,5.0,0.1,69936.0,11.2,49.64,7.4,2
897417.0,48.55,51.45,62.5,12.8,17.3,5.0,0.1,69936.0,11.2,49.64,7.4,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
116674.0,49.63,50.37,83.5,1.8,11.1,1.3,0.0,62553.0,11.1,50.59,7.6,2
116674.0,49.63,50.37,83.5,1.8,11.1,1.3,0.0,62553.0,11.1,50.59,7.6,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
947328.0,48.7,51.3,62.8,10.4,19.0,5.1,0.1,89773.0,8.8,50.08,7.6,2
947328.0,48.7,51.3,62.8,10.4,19.0,5.1,0.1,89773.0,8.8,50.08,7.6,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
184454.0,49.44,50.56,89.4,1.5,5.7,1.9,0.1,76438.0,6.8,53.22,6.0,2
184454.0,49.44,50.56,89.4,1.5,5.7,1.9,0.1,76438.0,6.8,53.22,6.0,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
862127.0,48.24,51.76,64.1,12.3,17.2,3.9,0.1,64872.0,12.1,49.32,7.7,2
862127.0,48.24,51.76,64.1,12.3,17.2,3.9,0.1,64872.0,12.1,49.32,7.7,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
270772.0,50.07,49.93,76.2,5.2,10.0,4.1,0.5,69411.0,9.9,49.41,7.0,2
270772.0,50.07,49.93,76.2,5.2,10.0,4.1,0.5,69411.0,9.9,49.41,7.0,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
173145.0,48.25,51.75,62.7,24.1,6.8,2.0,0.6,57647.0,13.0,45.09,6.7,2
173145.0,48.25,51.75,62.7,24.1,6.8,2.0,0.6,57647.0,13.0,45.09,6.7,1
555036.0,48.43,51.57,58.5,24.1,9.6,5.4,0.2,68336.0,11.9,48.49,6.5,2
555036.0,48.43,51.57,58.5,24.1,9.6,5.4,0.2,68336.0,11.9,48.49,6.5,1
215551.0,48.49,51.51,74.9,12.1,9.2,1.2,0.4,57901.0,12.0,43.73,6.1,2
672391.0,47.45,52.55,36.0,46.9,10.7,3.7,0.2,77649.0,17.4,53.2,8.0,2
672391.0,47.45,52.55,36.0,46.9,10.7,3.7,0.2,77649.0,17.4,53.2,8.0,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
259865.0,48.38,51.62,62.0,19.8,9.3,5.9,0.3,45478.0,23.3,46.36,6.6,2
259865.0,48.38,51.62,62.0,19.8,9.3,5.9,0.3,45478.0,23.3,46.36,6.6,1
27537.0,52.37,47.63,81.9,13.8,2.4,0.7,0.4,59506.0,17.2,38.37,5.8,2
180117.0,49.71,50.29,77.3,10.7,6.0,2.3,0.7,50283.0,15.4,44.6,6.4,2
26775.0,55.1,44.9,74.5,19.1,3.8,0.6,0.3,46106.0,18.8,34.05,7.6,2
568183.0,48.87,51.13,75.3,9.8,9.7,2.4,0.3,51536.0,13.4,42.1,7.6,2
1890416.0,48.68,51.32,38.2,27.4,28.4,3.5,0.2,54895.0,14.0,49.23,7.6,2
1890416.0,48.68,51.32,38.2,27.4,28.4,3.5,0.2,54895.0,14.0,49.23,7.6,1
14458.0,54.45,45.55,76.9,12.8,5.8,0.8,0.9,36237.0,12.9,32.49,8.6,2
173236.0,48.74,51.26,84.4,5.5,6.9,1.2,0.3,46511.0,12.0,34.08,8.9,2
141373.0,48.44,51.56,88.6,2.8,5.3,1.6,0.3,40574.0,17.4,32.04,9.9,2
203291.0,49.25,50.75,74.2,9.6,9.3,3.0,0.1,61971.0,10.4,45.11,8.1,2
356774.0,49.22,50.78,63.6,6.8,27.2,1.3,0.2,62407.0,12.8,42.27,5.3,2
68484.0,51.73,48.27,73.1,17.6,5.8,0.9,0.2,43504.0,16.8,37.84,9.5,2
35675.0,56.58,43.42,55.5,12.8,30.5,0.2,0.2,35435.0,29.9,35.51,6.1,2
16323.0,55.43,44.57,84.8,7.1,3.9,0.5,0.4,35910.0,23.7,29.39,6.2,2
912043.0,48.48,51.52,54.1,29.3,9.0,4.6,0.2,51296.0,16.0,47.24,7.4,2
912043.0,48.48,51.52,54.1,29.3,9.0,4.6,0.2,51296.0,16.0,47.24,7.4,1
309924.0,49.64,50.36,64.8,21.6,5.5,2.8,0.4,47361.0,14.6,43.29,7.2,2
105015.0,48.03,51.97,74.7,10.0,10.0,2.5,0.3,51049.0,13.3,37.4,6.5,2
11675.0,57.62,42.38,78.2,13.6,5.2,0.4,0.1,41267.0,20.1,36.87,7.9,2
46113.0,47.42,52.58,32.6,55.3,10.0,0.5,0.1,39830.0,24.4,35.43,8.5,2
46113.0,47.42,52.58,32.6,55.3,10.0,0.5,0.1,39830.0,24.4,35.43,8.5,1
17191.0,52.25,47.75,87.2,5.8,5.5,0.1,0.1,42934.0,19.8,37.48,7.4,2
13197.0,56.67,43.33,60.7,12.9,20.8,0.4,3.8,37385.0,18.0,30.7,10.0,2
16018.0,59.9,40.1,74.5,16.8,4.8,0.6,0.5,44647.0,14.9,36.81,5.4,2
14238.0,57.79,42.21,54.9,34.1,9.2,0.0,0.6,36209.0,26.6,27.03,12.7,2
27326.0,53.85,46.15,47.4,7.9,43.2,0.6,0.2,39063.0,24.5,36.07,9.1,2
39064.0,53.03,46.97,33.5,10.9,51.9,0.9,1.5,37966.0,25.5,41.76,8.2,2
179144.0,47.88,52.12,79.3,4.9,12.2,1.2,0.3,44324.0,14.3,35.7,8.8,2
100177.0,48.43,51.57,68.4,9.3,18.9,1.5,0.3,36374.0,18.7,31.92,11.5,2
1351087.0,48.75,51.25,50.3,15.5,27.4,3.9,0.2,53742.0,15.7,47.89,6.8,2
1351087.0,48.75,51.25,50.3,15.5,27.4,3.9,0.2,53742.0,15.7,47.89,6.8,1
19483.0,53.63,46.37,87.1,7.3,2.7,0.2,1.1,37474.0,26.6,32.8,11.5,2
147981.0,48.02,51.98,75.9,8.9,12.1,1.2,0.2,49009.0,12.7,37.85,8.2,2
48571.0,55.36,44.64,65.5,26.8,4.6,0.6,0.7,36944.0,21.6,33.34,11.2,2
14085.0,53.63,46.37,58.2,35.1,4.0,0.1,0.4,47599.0,13.9,34.94,7.2,2
8684.0,58.77,41.23,68.3,15.1,14.3,0.0,0.1,41512.0,17.8,29.16,12.8,2
326215.0,48.4,51.6,71.1,9.9,14.4,1.9,0.3,49734.0,12.8,40.32,7.2,2
700165.0,48.95,51.05,68.4,8.2,20.2,1.5,0.2,52052.0,14.9,41.01,7.1,2
285890.0,47.56,52.44,57.2,30.7,6.1,3.3,0.2,49941.0,20.5,50.22,8.8,2
285890.0,47.56,52.44,57.2,30.7,6.1,3.3,0.2,49941.0,20.5,50.22,8.8,1
39713.0,48.89,51.11,80.3,8.7,8.0,0.6,0.2,36554.0,21.9,36.82,8.5,2
8347.0,62.49,37.51,74.9,18.2,4.9,0.4,0.4,36741.0,17.8,29.54,9.6,2
18518.0,52.94,47.06,54.4,38.8,5.1,1.0,0.2,31816.0,31.9,32.32,8.1,2
